"Date","Time","Ticker","ETF.Return","return","Abs.Spread","Rel.spread.mid","Quote.slope","Log.quote.slope","Effective.spread","Trading.volume","Depth","Log.depth","Dollar.depth","Rel.spread.log","Rel.spread.last","Adj.log.quote.slope","Composite.liquidity","Rel.effective.spread.last","Rel.effective.spread.mid","Dollar.volume","Order.Ratio","Flow.Ratio","No.of.transactions","Illiquidity","Liquidity.Ratio.1","Amihud","Effective.spread.2","Dollar.realised.spread","Percent.realised.spread"
"11/02/2016","9:31","BAC","0.000765696784073536","-0.000345754199093816","0.0400000000000027","0.00242571255306263","0.00211003865730037","0.000127958744204846","0.0100000000000016","366939","26200","18.9569986604793","216035","0.00242571374248789","0.00242718446601958","0.000143606765004136","1.1228331303088e-08","0.000606796116504949","0.00060642813826571","6047154.72","0.000264587243767429","4184631066.24","692","9.42266150760252e-10","17489750625.8751","5.71763440995299e-11","0.00121322418036396","0.0200000000000031","0.00121322418036396"
"11/02/2016","9:32","BAC","-0.000765110941086486","-0.00121359223300968","0.0299999999999976","0.00182094081942322","0.00148869776259143","9.03610424246952e-05","0.0150000000000006","441115","49300","20.1518405910515","406207","0.0018209413225837","0.00182260024301322","0.000139563186336644","4.4827903493126e-09","0.000911300121506717","0.000910470409711719","7260752.9","0.00180422060637816","4044239365.3","557","2.75119239429555e-09","5982860389.60013","1.67144130880653e-10","0.0018217702792942","0.0300000000000011","0.0018217702792942"
"11/02/2016","9:33","BAC","-0.000510464522715751","-0.00182260024301343","0.0399999999999991","0.00243161094224919","0.00196874124225798","0.00011968037764815","0.0199999999999996","339904","58500","20.317550697583","480887.5","0.00243161214037218","0.00243457090687761","0.000241797458768089","5.05650685919095e-09","0.00121728545343881","0.00121580547112459","5584622.72","0.00492423595626528","2809065228.16","503","5.36210295557991e-09","3064096332.37322","3.2636049638344e-10","0.0024330903244083","0.0399999999999991","0.0024330903244083"
"11/02/2016","9:34","BAC","-0.00102145045965269","-0.000261716372489388","0.0300000000000011","0.00182648401826491","0.00156116776181075","9.50482919830382e-05","0.000699999999998369","300405","35700","19.2163845128374","293038.5","0.0018264845260345","0.00182640618055858","0.000213097402978917","6.23291484997674e-09","4.26161442129327e-05","4.26179604260803e-05","4934362.4085","0.00399241044112701","2171119459.74","440","8.71211772405211e-10","18853854505.0333","5.30395521898739e-11","8.52341046133631e-05","0.00139999999999674","8.52341046133631e-05"
"11/02/2016","9:35","BAC","0.00102249488752554","0.000876674966668207","0.0299999999999976","0.0018253726802554","0.00145088658572015","8.82803157031581e-05","0.00509999999999877","354366","63300","20.6770124524289","520270.5","0.00182537318709856","0.0018248064184523","0.000127107286393494","3.50850697907224e-09","0.000310217091136841","0.000310313355643369","5825812.4766","0.00235160332657934","2691525364.1892","462","2.47392516965004e-09","6645350555.33858","1.50481150944948e-10","0.000620530436824751","0.0101999999999975","0.000620530436824751"
"11/02/2016","9:36","BAC","0.00153217568947912","0.00121045492424011","0.0299999999999976","0.00182315405651763","0.00141715959309035","8.61233658845856e-05","0.00500000000000256","251514","79100","21.1691048391928","650772","0.00182315456151496","0.00182260024301322","9.287732919199e-05","2.80152504489688e-09","0.00030376670716905","0.000303859009419785","4139920.44","0.00074880666064201","1502791119.72","363","4.81267414235434e-09","3420135981.18817","2.92386035379972e-10","0.000607625707241155","0.0100000000000051","0.000607625707241155"
"11/02/2016","9:37","BAC","-0.00050994390617022","0.000911300121506717","0.0300000000000011","0.00182204676586706","0.00145624902310736","8.84451518970814e-05","0.0100000000000016","426682","61900","20.6008721887323","509463.5","0.00182204726994479","0.00182094081942344","0.000138614754479499","3.5764029530419e-09","0.000606980273141218","0.000607348921955758","7029585.95","0.002432575705259","3444497115.5","490","2.13578290508322e-09","7713798982.46638","1.29637809109755e-10","0.00121432912048647","0.0200000000000031","0.00121432912048647"
"11/02/2016","9:38","BAC","0.00102040816326528","0.000910470409711503","0.0300000000000011","0.00181983621474074","0.00144386113155333","8.75863833809927e-05","0.00499999999999901","345625","66500","20.777621437684","548020.5","0.00181983671698612","0.00181928441479692","0.000125300384470046","3.32074478005976e-09","0.000303214069132747","0.000303306035790052","5699356.25","0.00247396361650493","3185940143.75","559","2.63427243316167e-09","6259792947.91791","1.59749692732667e-10","0.00060652009562645","0.00999999999999801","0.00060652009562645"
"11/02/2016","9:39","BAC","-0.00101936799184503","-0.0018192844147967","0.0500000000000007","0.00303490136570566","0.00231059535079458","0.000140248687362646","0.0150000000000006","221540","100700","21.6394445625481","829665","0.00303490369515411","0.00303766707168899","0.000173551448635729","3.65798408478803e-09","0.000911300121506717","0.000910470409711719","3646548.4","0.00326335994882174","1254412649.6","344","8.21199067796651e-09","2004386103.86683","4.98905873509508e-10","0.0018217702792942","0.0300000000000011","0.0018217702792942"
"11/02/2016","9:40","BAC","-0.000510204081632733","-0.00121506682867555","0.0299999999999976","0.00182315405651763","0.00143964581110002","8.7489894249104e-05","0.014999999999997","171637","67000","20.8384588547337","551248.5","0.00182315456151496","0.00182481751824803","8.95793044565659e-05","3.30731794556834e-09","0.000912408759123906","0.000911577028258707","2821712.28","0.000283515794884658","860622245.4","305","7.07928260617204e-09","2322269206.44005","4.30613297212411e-10","0.00182398553453833","0.029999999999994","0.00182398553453833"
